required_car_parking_space,lead_time,arrival_year,arrival_month,arrival_date,repeated_guest,no_of_previous_cancellations,no_of_previous_bookings_not_canceled,no_of_special_requests,type_of_meal_plan_Meal Plan 2,type_of_meal_plan_Meal Plan 3,type_of_meal_plan_Not Selected,room_type_reserved_Room_Type 2,room_type_reserved_Room_Type 3,room_type_reserved_Room_Type 4,room_type_reserved_Room_Type 5,room_type_reserved_Room_Type 6,room_type_reserved_Room_Type 7,market_segment_type_Complementary,market_segment_type_Corporate,market_segment_type_Offline,market_segment_type_Online,booking_status_Not_Canceled,total_guests,total_nights,avg_price_per_room
0,8,2018,6,22,0,0,0,1,False,False,False,False,False,True,False,False,False,False,False,False,True,True,2,2,131.0
0,62,2018,5,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,3,3,159.3
0,8,2018,11,3,0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,True,2,3,116.67
0,7,2018,3,3,0,0,0,1,False,False,False,False,False,False,False,False,False,False,True,False,False,True,1,1,80.0
0,174,2018,8,16,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,2,10,131.75
0,28,2017,9,29,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,True,2,3,133.17
0,192,2018,7,23,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,2,5,99.45
0,246,2018,7,20,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,3,3,96.73
0,39,2017,8,14,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,True,1,2,87.0
0,116,2018,10,23,0,0,0,2,False,False,False,False,False,False,False,False,False,False,False,False,True,True,3,4,104.85
0,107,2018,6,10,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,True,2,2,130.0
0,2,2018,11,2,1,0,1,1,False,False,False,False,False,False,False,False,False,False,True,False,False,True,1,2,65.0
1,17,2017,12,28,0,0,0,2,False,False,False,False,False,False,False,False,False,False,False,False,True,True,2,1,106.0
1,15,2018,3,20,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,True,True,3,4,160.0
0,128,2018,8,3,0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,True,2,3,94.5
0,0,2017,12,16,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,True,1,1,0.0
0,79,2018,4,16,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,True,True,2,3,96.3
1,9,2018,8,13,0,0,0,3,False,False,False,False,False,False,False,False,False,False,False,False,True,True,2,2,165.0
0,27,2018,12,6,1,0,11,1,False,False,False,False,False,False,False,False,False,False,True,False,False,True,1,1,88.0
0,36,2018,10,13,0,0,0,2,False,False,True,False,False,False,False,False,False,False,False,False,True,True,1,1,102.6
0,290,2018,6,17,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,2,3,72.0
0,36,2018,9,16,0,0,0,2,False,False,False,False,False,False,False,False,True,False,False,False,True,True,2,2,243.9
0,41,2018,3,13,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,True,1,3,70.33
0,27,2018,6,12,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,2,5,105.84
0,93,2018,6,20,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,True,True,2,2,126.9
0,11,2018,6,18,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,True,True,2,3,141.0
0,39,2018,7,2,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2,3,117.9
0,110,2018,5,5,0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,True,2,4,101.58
0,127,2018,4,28,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,2,4,90.0
0,36,2017,10,13,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,True,2,3,112.0
0,59,2017,9,20,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,True,True,1,3,80.75
0,154,2018,10,31,0,0,0,2,False,False,False,False,False,False,False,False,False,False,False,False,True,True,3,1,78.99
0,97,2017,9,3,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,True,2,3,89.25
0,40,2017,10,5,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,2,2,70.0
1,22,2018,10,13,1,0,1,0,False,False,False,False,False,False,False,False,False,False,True,False,False,True,1,1,67.0
0,61,2018,12,2,0,0,0,2,False,False,False,False,False,True,False,False,False,False,False,False,True,True,2,2,102.6
1,129,2018,8,25,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,True,True,2,2,118.8
0,15,2018,2,18,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,1,3,86.0
0,65,2018,3,20,0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,True,False,4,4,161.5
0,71,2018,6,14,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,1,3,120.0
0,121,2018,8,31,0,0,0,4,False,False,False,False,False,False,False,False,True,True,False,False,False,True,4,1,0.0
0,31,2018,11,27,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,True,True,2,5,66.71
1,16,2018,6,12,0,0,0,2,False,False,False,False,False,False,False,False,True,True,False,False,False,True,2,1,0.0
0,52,2018,1,28,0,0,0,1,False,False,False,False,False,False,False,True,False,False,False,True,False,True,4,2,173.0
0,32,2018,8,6,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,3,4,152.1
0,35,2018,10,19,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,2,3,85.0
0,71,2018,6,30,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1,1,112.5
0,192,2018,6,24,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,1,2,95.0
0,275,2018,10,5,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2,5,90.0
0,214,2018,10,7,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1,3,108.9
0,55,2018,9,10,0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,True,2,3,91.51
0,159,2018,7,7,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,3,1,146.7
0,136,2018,8,11,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,True,True,2,5,86.36
0,4,2018,12,9,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,True,2,5,90.78
0,1,2018,12,20,0,0,0,2,False,False,True,False,False,False,False,False,False,False,False,False,True,True,1,1,79.5
0,19,2018,2,23,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,2,5,87.0
0,57,2018,6,27,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,2,3,77.85
0,86,2017,9,9,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,True,2,2,100.0
0,23,2018,11,22,0,0,0,1,False,False,False,False,False,False,False,True,False,False,False,False,True,False,4,4,147.9
0,189,2018,7,30,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,True,True,2,5,90.95
0,310,2018,10,26,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2,2,96.3
0,89,2018,10,10,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2,2,118.8
0,72,2018,3,13,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,2,5,63.75
0,2,2018,4,27,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,True,True,2,1,131.0
0,139,2018,8,11,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,2,5,81.25
0,23,2018,8,3,0,0,0,1,False,False,False,False,False,True,False,False,False,False,False,False,True,True,2,1,166.0
0,210,2018,8,2,0,0,0,2,False,False,False,False,False,False,False,False,False,False,False,True,False,True,3,8,96.9
0,102,2017,10,16,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,2,2,101.5
0,86,2017,9,9,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2,2,100.0
0,14,2017,9,7,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,True,True,2,3,111.33
0,19,2018,6,22,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,True,2,2,100.0
0,31,2018,9,16,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,2,3,75.0
0,105,2018,6,27,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2,2,105.3
0,99,2018,3,17,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,True,True,2,2,67.5
0,32,2018,7,18,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,True,3,2,150.0
0,8,2018,11,5,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,2,1,130.0
0,14,2018,7,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2,1,151.0
0,263,2018,10,21,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2,2,110.0
0,74,2017,9,18,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,True,2,2,109.0
0,184,2018,8,17,0,0,0,1,True,False,False,False,False,False,False,False,False,False,False,False,True,False,2,1,139.5
0,107,2018,6,28,0,0,0,1,True,False,False,False,False,False,False,False,False,False,False,False,True,True,2,8,140.25
0,200,2018,7,15,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2,10,90.95
0,116,2018,5,31,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,2,3,75.0
0,150,2018,6,16,0,0,0,1,True,False,False,False,False,False,False,False,False,False,False,True,False,True,2,3,90.0
0,137,2018,6,28,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2,4,90.95
0,169,2018,9,9,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,2,2,80.75
0,79,2018,5,2,0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,True,False,4,5,187.85
0,117,2017,8,1,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,2,3,94.5
0,28,2018,7,3,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,1,4,132.05
0,301,2018,7,30,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,True,1,2,90.0
0,89,2018,9,25,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,3,3,127.33
0,280,2018,11,16,0,0,0,1,False,False,False,False,False,True,False,False,False,False,False,False,True,False,2,3,91.8
0,74,2018,6,26,0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,True,2,3,91.5
0,47,2018,10,2,0,0,0,2,False,False,True,False,False,False,False,False,False,False,False,False,True,True,2,5,79.0
0,90,2018,5,21,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,2,2,116.1
0,29,2018,8,8,0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,True,2,1,139.0
0,26,2018,11,12,0,0,0,1,False,False,False,False,False,True,False,False,False,False,False,False,True,True,2,3,128.33
0,62,2018,11,18,0,0,0,3,False,False,False,False,False,True,False,False,False,False,False,False,True,True,3,2,126.0
0,4,2018,11,8,1,0,10,1,False,False,False,False,False,False,False,False,False,False,True,False,False,True,1,3,65.0
1,107,2018,8,25,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,True,True,2,2,142.2
0,3,2018,2,26,0,0,0,1,False,False,False,False,False,False,False,False,False,False,True,False,False,True,2,2,31.0
0,24,2018,6,13,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,True,True,2,2,79.2
1,39,2018,3,24,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,True,True,3,3,142.8
0,188,2018,8,1,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,3,7,123.75
0,2,2017,10,13,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,True,1,3,91.0
0,53,2018,9,17,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,3,4,80.75
0,80,2017,10,9,0,0,0,0,True,False,False,False,False,True,False,False,False,False,False,True,False,True,2,2,136.0
0,193,2018,7,9,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,True,True,2,3,70.44
0,167,2018,8,8,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2,4,99.45
0,192,2018,6,24,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,1,2,95.0
0,102,2017,10,16,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,True,2,2,109.0
0,116,2018,9,25,0,0,0,2,False,False,True,False,False,False,False,False,False,False,False,False,True,True,2,5,125.1
0,39,2018,3,4,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1,2,76.5
0,2,2017,8,17,0,0,0,2,False,False,False,False,False,False,False,False,False,False,False,False,True,True,2,4,122.0
0,1,2018,8,1,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,True,True,1,2,124.0
0,117,2018,4,29,0,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,2,2,105.84
0,132,2018,7,31,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,2,7,121.37
0,77,2017,7,13,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2,3,76.5
0,116,2018,7,12,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,True,True,2,5,109.25
0,69,2017,9,22,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,True,2,2,106.0
0,256,2018,6,15,0,0,0,1,True,False,False,False,False,False,False,False,False,False,False,True,False,False,2,2,115.0
1,7,2018,8,6,0,0,0,1,False,False,False,False,False,False,False,True,False,False,False,False,True,True,4,1,240.0
0,16,2018,12,10,0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,True,True,4,11,133.6
0,207,2018,12,30,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,2,3,95.0
0,22,2017,10,13,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,True,False,True,2,3,75.0
0,146,2017,12,29,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,2,3,37.5
0,37,2018,3,25,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,3,1,143.1
0,273,2017,7,17,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,2,2,109.0
0,56,2018,3,9,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,True,2,2,78.3
0,85,2017,9,30,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,True,2,3,125.0
0,336,2018,9,21,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,2,5,78.0
0,87,2018,7,18,0,0,0,1,True,False,False,False,False,False,False,False,False,False,False,False,True,False,2,4,141.75
0,87,2018,10,6,0,0,0,2,False,False,False,False,False,False,False,False,False,False,False,False,True,True,2,3,118.8
0,182,2018,10,16,0,0,0,2,False,False,False,False,False,False,False,False,False,False,False,False,True,True,2,5,70.44
1,149,2018,7,23,0,0,0,2,False,False,False,False,False,True,False,False,False,False,False,False,True,True,2,1,77.85
0,217,2018,9,1,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,True,2,4,80.75
0,0,2017,11,15,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,True,1,1,74.69
0,134,2018,5,9,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,True,True,2,5,76.58
0,213,2018,6,7,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2,3,130.0
0,159,2018,9,19,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2,3,144.0
0,305,2018,11,4,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2,3,89.0
0,165,2018,8,19,0,0,0,0,True,False,False,False,False,True,False,False,False,False,False,False,True,False,3,5,180.2
0,19,2017,10,6,1,1,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,2,3,90.0
0,217,2018,10,16,0,0,0,1,False,False,False,False,False,True,False,False,False,False,False,False,True,False,3,4,121.55
0,3,2018,4,1,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,3,2,147.0
0,11,2018,12,6,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,True,True,2,1,88.0
0,81,2018,3,25,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2,4,65.0
0,320,2018,8,18,0,0,0,1,True,False,False,False,False,False,False,False,False,False,False,True,False,False,2,2,115.0
0,105,2018,10,12,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2,3,75.0
0,12,2017,11,10,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,True,2,4,95.0
0,12,2017,9,14,0,0,0,3,False,False,False,False,False,False,False,False,False,False,False,False,True,True,2,3,124.0
0,14,2017,10,24,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,2,5,103.84
0,10,2017,12,5,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,True,True,3,3,79.39
0,96,2018,4,8,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,True,True,2,5,87.55
0,178,2018,8,10,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,2,4,89.25
0,107,2018,5,8,0,0,0,2,False,False,True,False,False,False,False,False,False,False,False,False,True,True,2,4,89.25
0,53,2018,8,25,0,0,0,1,False,False,False,False,False,True,False,False,False,False,False,False,True,True,3,4,161.78
0,10,2017,12,23,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,True,2,4,87.0
0,3,2017,11,23,1,0,1,0,False,False,False,False,False,False,False,False,False,False,True,False,False,True,1,2,65.0
0,76,2018,6,17,0,0,0,2,False,False,False,False,False,False,False,False,False,False,False,False,True,True,3,4,126.9
0,270,2018,4,20,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,2,4,80.0
0,169,2018,8,11,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,3,4,130.05
0,285,2018,10,3,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2,4,100.0
0,0,2017,9,21,1,0,1,0,False,False,False,False,False,False,False,False,False,False,True,False,False,True,1,3,65.0
0,0,2018,3,27,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,True,3,1,119.0
0,136,2018,7,16,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,3,2,121.5
0,70,2018,12,25,0,0,0,2,False,False,False,False,False,False,False,False,False,False,False,False,True,True,3,3,109.8
1,6,2017,8,14,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,True,2,1,98.0
0,120,2018,5,12,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,True,True,2,1,72.76
0,33,2018,4,14,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,True,True,3,4,126.0
0,98,2018,6,10,0,0,0,3,False,False,True,False,False,False,False,False,False,False,False,False,True,True,2,3,116.1
0,58,2018,2,29,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,True,True,1,10,66.45
0,304,2018,11,3,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2,3,89.0
0,99,2017,10,30,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2,4,65.0
0,31,2018,3,23,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2,1,126.9
0,5,2017,11,8,1,0,1,0,False,False,False,False,False,False,False,False,False,False,True,False,False,True,1,1,65.0
0,220,2018,10,5,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2,5,112.65
0,8,2018,3,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,True,1,5,65.0
0,31,2018,9,2,0,0,0,1,True,False,False,False,False,False,False,True,False,False,False,False,True,True,4,3,233.1
0,151,2018,1,19,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,1,2,71.0
0,62,2018,6,19,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2,4,106.65
0,31,2018,1,3,0,0,0,1,False,False,False,True,False,False,False,False,False,False,False,False,True,True,2,1,71.52
0,35,2018,2,11,0,0,0,1,False,False,False,False,False,True,False,False,False,False,False,False,True,True,2,3,89.3
0,4,2018,9,20,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,True,True,2,1,169.0
0,19,2018,5,7,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,True,1,1,135.0
0,8,2017,10,31,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,True,True,2,7,75.81
0,103,2018,5,5,0,0,0,1,False,False,False,False,False,True,False,False,False,False,False,False,True,True,2,4,95.88
0,92,2017,10,7,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,2,4,70.0
0,28,2018,10,3,0,0,0,1,False,False,False,False,False,True,False,False,False,False,False,False,True,True,2,6,137.2
0,335,2018,10,13,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,1,3,80.0
0,14,2017,10,15,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,1,2,100.0
0,80,2018,4,12,0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,2,3,85.5
0,55,2018,4,6,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,True,2,1,104.0
0,141,2018,5,15,0,0,0,2,False,False,False,False,False,False,False,False,False,False,False,False,True,True,2,4,104.55
0,258,2018,10,16,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2,1,110.0
0,276,2018,9,22,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,1,3,95.67
0,33,2018,1,25,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,True,3,2,95.0
0,211,2018,5,20,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2,2,100.0
1,0,2018,12,13,1,1,5,1,False,False,False,False,False,False,False,False,False,False,True,False,False,True,1,1,67.0
0,72,2017,9,18,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,True,2,1,108.0
0,156,2018,8,8,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,2,6,72.25
0,31,2018,3,14,0,0,0,1,False,False,False,True,False,False,False,False,False,False,False,False,True,True,2,2,81.9
0,314,2018,10,12,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2,3,75.0
0,145,2017,8,29,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,True,2,3,94.5
0,105,2018,4,6,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2,1,75.0
0,76,2018,3,26,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,2,5,99.45
0,1,2018,7,7,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,True,True,2,1,110.71
0,115,2018,12,23,0,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,True,True,2,4,91.12
0,69,2018,9,17,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,2,1,149.4
0,162,2018,8,27,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2,1,96.3
0,107,2018,11,4,0,0,0,1,True,False,False,False,False,False,False,False,False,False,False,False,True,False,2,3,124.2
0,74,2017,9,18,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,True,2,2,109.0
0,138,2018,11,30,0,0,0,2,False,False,True,False,False,False,False,False,False,False,False,False,True,True,1,3,82.2
0,35,2017,12,26,0,0,0,1,False,False,False,False,False,True,False,False,False,False,False,False,True,True,2,1,97.0
0,256,2018,6,15,0,0,0,1,True,False,False,False,False,False,False,False,False,False,False,True,False,False,2,2,115.0
0,31,2018,4,30,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,3,1,168.3
0,12,2017,9,22,0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,True,2,4,164.0
0,220,2018,10,20,0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,True,2,4,80.75
0,20,2018,1,10,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,True,1,1,66.0
0,76,2018,7,1,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,True,False,True,2,7,82.45
0,51,2018,2,26,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,2,2,67.5
0,69,2018,4,22,0,0,0,1,False,False,False,False,False,True,False,False,False,False,False,False,True,True,2,3,118.8
0,359,2018,10,14,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,True,2,5,78.0
0,82,2018,5,17,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,True,True,2,2,149.4
0,13,2018,3,20,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,1,1,75.0
0,267,2018,9,30,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2,3,95.0
0,49,2018,1,15,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,True,True,2,2,69.22
0,8,2018,12,14,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,True,1,1,79.0
0,0,2018,6,9,0,0,0,1,True,False,False,False,False,True,False,False,False,False,False,False,True,True,3,2,157.0
0,237,2018,10,13,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,3,4,134.73
0,161,2018,3,25,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,2,3,130.0
1,2,2018,4,6,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,True,1,1,104.0
0,120,2018,5,31,0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,2,9,109.65
0,0,2018,11,23,1,0,1,0,False,False,False,False,False,False,False,False,False,False,True,False,False,True,1,1,65.0
0,74,2017,9,18,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,True,2,2,109.0
0,58,2018,1,27,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,2,2,91.0
0,39,2018,9,25,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,True,1,1,129.7
0,62,2018,5,7,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,3,1,143.1
0,105,2018,4,6,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2,1,75.0
0,242,2018,10,28,0,0,0,1,False,False,False,False,False,True,False,False,False,False,False,False,True,True,3,4,95.13
1,1,2018,4,13,1,0,2,1,False,False,False,False,False,False,False,False,False,False,True,False,False,True,1,1,67.0
0,4,2018,10,2,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,2,1,140.0
0,85,2018,10,6,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,True,2,4,85.0
0,12,2017,8,5,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,True,2,3,65.0
0,30,2018,11,16,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,True,True,1,2,82.0
0,40,2018,3,27,0,0,0,1,False,False,False,False,False,True,False,False,False,False,False,False,True,False,3,3,139.87
0,196,2018,10,27,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2,2,96.3
0,122,2018,4,15,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,2,2,94.0
0,3,2017,8,20,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,True,True,2,2,106.0
